question,label
뭔가 대견해,feeling
부쩍 두근거려,feeling
오늘 따뜻해,feeling
좀 따스해,feeling
음 만족해,feeling
어쩐지 반가워,feeling
정말 보기좋아,feeling
많이 부러워해,feeling
기분이 뿌듯해,feeling
왠지 사랑스러워,feeling
요즘 상쾌해,feeling
요즘따라 상큼해,feeling
나 설레,feeling
상당히 섹시해,feeling
사실 속시원해,feeling
오늘따라 신나,feeling
여기 신명나,feeling
분위기가 신바람나,feeling
되게 신비로워,feeling
뭔가 싱글벙글해,feeling
부쩍 아리송해,feeling
오늘 알쏭달쏭해,feeling
좀 어여쁘다,feeling
음 예뻐요,feeling
어쩐지 우아해,feeling
정말 웃어,feeling
많이 웃어넘겨,feeling
기분이 유쾌해,feeling
왠지 자부해,feeling
요즘 재미있어,feeling
요즘따라 조심스러워,feeling
나 좋아,feeling
상당히 즐거워,feeling
사실 천만다행이야,feeling
오늘따라 친근해,feeling
여기 친숙해,feeling
분위기가 콩닥거려,feeling
되게 쾌적해,feeling
뭔가 탐나해,feeling
부쩍 통쾌해,feeling
오늘 편안해,feeling
좀 행복해,feeling
음 후련해,feeling
어쩐지 훌륭해,feeling
정말 흐뭇해,feeling
많이 흡족해,feeling
기분이 흥겨워,feeling
왠지 흥미로워,feeling
요즘 희희낙락해,feeling
요즘따라 이뻐,feeling
나 가슴아파,feeling
상당히 가슴앓이해,feeling
사실 각박해,feeling
오늘따라 간절해,feeling
여기 걱정해,feeling
분위기가 고달파,feeling
되게 고독해,feeling
뭔가 곤욕스러워,feeling
부쩍 공허해,feeling
오늘 괴로워,feeling
좀 그리워해,feeling
음 근심스러워,feeling
어쩐지 글썽글썽해,feeling
정말 기구해,feeling
많이 기운없어,feeling
기분이 낙담해,feeling
왠지 낙심해,feeling
요즘 난처해,feeling
요즘따라 낭패스러워,feeling
나 막막해,feeling
상당히 망연자실해,feeling
사실 먹먹해,feeling
오늘따라 미안해,feeling
여기 북받쳐,feeling
분위기가 부끄러워,feeling
되게 불쌍해,feeling
뭔가 불행해,feeling
부쩍 비참해,feeling
오늘 비탄해,feeling
좀 비통해,feeling
음 뼈저려,feeling
어쩐지 사무쳐,feeling
정말 서러워,feeling
많이 서운해,feeling
기분이 섭섭해,feeling
왠지 속상해,feeling
요즘 송구해,feeling
요즘따라 숙연해,feeling
나 슬퍼해,feeling
상당히 실망해,feeling
사실 심각해,feeling
오늘따라 심란해,feeling
여기 쓸쓸해,feeling
분위기가 씁쓸해,feeling
되게 아까워,feeling
뭔가 아쉬워,feeling
부쩍 안쓰러워,feeling
오늘 안타까워,feeling
좀 암담해,feeling
음 암울해,feeling
어쩐지 애끓어,feeling
정말 애처로워,feeling
많이 야속해,feeling
기분이 외로워,feeling
왠지 우울해,feeling
요즘 울어,feeling
요즘따라 울먹여,feeling
나 울적해,feeling
상당히 울컥해,feeling
사실 원통해,feeling
오늘따라 유감스러워,feeling
여기 음울해,feeling
분위기가 자책해,feeling
되게 자포자기해,feeling
뭔가 적적해,feeling
부쩍 절규해,feeling
오늘 절망해,feeling
좀 절박해,feeling
음 절실해,feeling
어쩐지 좌절돼,feeling
정말 죄송해,feeling
많이 죄책감들어,feeling
기분이 주눅들어,feeling
왠지 짠해,feeling
요즘 찡해,feeling
요즘따라 착잡해,feeling
나 참담해,feeling
상당히 참회해,feeling
사실 창피해,feeling
오늘따라 처량해,feeling
여기 처절해,feeling
분위기가 처참해,feeling
되게 초라해,feeling
뭔가 측은해,feeling
부쩍 침울해,feeling
오늘 침통해,feeling
좀 탄식해,feeling
음 통탄해,feeling
어쩐지 한숨나와,feeling
정말 한스러워,feeling
많이 한탄해,feeling
기분이 허무해,feeling
왠지 허전해,feeling
요즘 허탈해,feeling
요즘따라 후회해,feeling
나 휑해,feeling
상당히 겁나,feeling
사실 겁쟁이야,feeling
오늘따라 긴박해,feeling
여기 긴장돼,feeling
분위기가 두려워,feeling
되게 무서워,feeling
뭔가 무시무시해,feeling
부쩍 불안정해,feeling
오늘 불안해,feeling
좀 살벌해,feeling
음 새파래져,feeling
어쩐지 섬뜩해,feeling
정말 소름끼쳐,feeling
많이 스산해,feeling
기분이 아슬아슬해,feeling
왠지 아찔해,feeling
요즘 안절부절해,feeling
요즘따라 오싹해,feeling
나 으스스해,feeling
상당히 을씨년스러워,feeling
사실 잔인해,feeling
오늘따라 잔혹해,feeling
여기 조마조마해,feeling
분위기가 초조해,feeling
되게 아파,feeling
뭔가 헤어졌어,feeling
부쩍 떨어졌어,feeling
오늘 다쳤어,feeling
좀 꿀꿀해,feeling
음 갑갑해,feeling
어쩐지 고리타분해,feeling
정말 귀찮아,feeling
많이 답답해,feeling
기분이 따분해,feeling
왠지 무료해,feeling
요즘 서먹해,feeling
요즘따라 신통찮아,feeling
나 싫증나,feeling
상당히 심드렁해,feeling
사실 심심해,feeling
오늘따라 어색해,feeling
여기 재미없어,feeling
분위기가 지겨워,feeling
되게 지긋지긋해,feeling
뭔가 지루해,feeling
부쩍 집 가고 싶어,feeling
오늘 골치 아파,feeling
좀 기진맥진해,feeling
음 아파,feeling
어쩐지 지끈거려,feeling
정말 피곤해,feeling
많이 잠와,feeling
기분이 졸려,feeling
왠지 싫어,feeling
요즘 속이 안 좋아,feeling
요즘따라 꽝이야,feeling
나 메롱이야,feeling
상당히 스트레스 받아,feeling
사실 별로야,feeling
오늘따라 기분나빠,feeling
여기 힘들어,feeling
분위기가 야근이야,feeling
되게 잠이 안와,feeling
뭔가 무기력해,feeling
부쩍 수면부족이야,feeling
오늘 정신줄 놓았어,feeling
좀 망했어,feeling
음 갑작스러워,feeling
어쩐지 경악했어,feeling
정말 급작스러워,feeling
많이 기겁했어,feeling
기분이 기절초풍했어,feeling
왠지 기절했어,feeling
요즘 까무러쳐,feeling
요즘따라 당혹스러워,feeling
나 당황스러워,feeling
상당히 뜨악했어,feeling
사실 만만치않아,feeling
오늘따라 충격받았어,feeling
여기 움찔했어,feeling
분위기가 이상해,feeling
되게 철렁했어,feeling
뭔가 충격적이야,feeling
부쩍 흠칫했어,feeling
오늘 격노했어,feeling
좀 격분했어,feeling
음 격앙돼,feeling
어쩐지 격양돼,feeling
정말 격해져,feeling
많이 괘씸해,feeling
기분이 굴욕적이야,feeling
왠지 기분나빠,feeling
요즘 나빠,feeling
요즘따라 노여워해,feeling
나 멸시당해,feeling
상당히 모멸감들어,feeling
사실 모욕적이야,feeling
오늘따라 못됐어,feeling
여기 무시당했어,feeling
분위기가 미워,feeling
되게 버럭했어,feeling
뭔가 분노해,feeling
부쩍 분통터져,feeling
오늘 분해,feeling
좀 불만스러워,feeling
음 불만족스러워,feeling
어쩐지 비아냥거려,feeling
정말 삐쳤어,feeling
많이 속썩여,feeling
기분이 신경질적이야,feeling
왠지 심술궂어,feeling
요즘 야박해,feeling
요즘따라 약올라,feeling
나 얄미워,feeling
상당히 어이없어,feeling
사실 언짢아,feeling
오늘따라 울화통터져,feeling
여기 원망스러워,feeling
분위기가 의심스러워,feeling
되게 증오해,feeling
뭔가 지랄해,feeling
부쩍 질투해,feeling
오늘 짜증나,feeling
좀 치가 떨려,feeling
음 치밀어올라,feeling
어쩐지 치사해,feeling
정말 치욕적이야,feeling
많이 고통스러워,feeling
기분이 죽고싶어,feeling
왠지 토나와,feeling
요즘 화나,feeling
오늘 어쩐지 상당히 가뿐해요,feeling
오늘 어쩐지 사실 갈구해요,feeling
오늘 어쩐지 되게 갈망해요,feeling
오늘 정말 많이 감개무량해요,feeling
오늘 정말 기분이 감격했어요,feeling
오늘 정말 나 감동했어요,feeling
오늘 기분이 많이 감미로워요,feeling
오늘 상당히 여기 감사해요,feeling
오늘 여기 분위기가 감질나요,feeling
좀 여기 상당히 경쾌해요,feeling
좀 여기 분위기가 고마워요,feeling
나 오늘 좀 궁금해요,feeling
나 오늘 음 근사해요,feeling
나 오늘 많이 기분좋아요,feeling
나 오늘 기분이 기뻐요,feeling
나 기분이 오늘 낭만적이에요,feeling
기분이 나 오늘 달가워요,feeling
기분이 음 좀 대견해요,feeling
기분이 오늘 좀 두근거려요,feeling
기분이 오늘 많이 따뜻해요,feeling
어쩐지 기분이 오늘 따스해요,feeling
왠지 오늘 기분이 만족해요,feeling
왠지 나 오늘 반가워요,feeling
사실 나 오늘 보기좋아요,feeling
오늘 나 사실 부러워해요,feeling
나 오늘 사실 뿌듯해요,feeling
요즘 나 사실 사랑스러워요,feeling
요즘 나 상당히 상쾌해요,feeling
요즘 나 많이 상큼해요,feeling
요즘 나 되게 설레요,feeling
오늘따라 여기 되게 섹시해요,feeling
오늘따라 여기 분위기가 속시원해요,feeling
오늘따라 왠지 여기 신나요,feeling
오늘따라 분위기가 뭔가 신명나요,feeling
뭔가 많이 좀 신바람나요,feeling
오늘 어쩐지 상당히 신비로워요,feeling
오늘 어쩐지 사실 싱글벙글해요,feeling
오늘 어쩐지 되게 아리송해요,feeling
오늘 정말 많이 알쏭달쏭해요,feeling
오늘 정말 기분이 어여뻐요,feeling
오늘 정말 나 예뻐요,feeling
오늘 기분이 많이 우아해요,feeling
오늘 상당히 여기 웃어요,feeling
오늘 여기 분위기가 웃어넘겨요,feeling
좀 여기 상당히 유쾌해요,feeling
좀 여기 분위기가 자부해요,feeling
나 오늘 좀 재미있어요,feeling
나 오늘 음 조심스러워요,feeling
나 오늘 많이 좋아요,feeling
나 오늘 기분이 즐거워요,feeling
나 기분이 오늘 천만다행이에요,feeling
기분이 나 오늘 친근해요,feeling
기분이 음 좀 친숙해요,feeling
기분이 오늘 좀 콩닥거려요,feeling
기분이 오늘 많이 쾌적해요,feeling
어쩐지 기분이 오늘 탐나해요,feeling
왠지 오늘 기분이 통쾌해요,feeling
왠지 나 오늘 편안해요,feeling
사실 나 오늘 행복해요,feeling
오늘 나 사실 후련해요,feeling
나 오늘 사실 훌륭해요,feeling
요즘 나 사실 흐뭇해요,feeling
요즘 나 상당히 흡족해요,feeling
요즘 나 많이 흥겨워요,feeling
요즘 나 되게 흥미로워요,feeling
오늘따라 여기 되게 희희낙락해요,feeling
오늘따라 여기 분위기가 이뻐요,feeling
오늘따라 왠지 여기 가슴아파요,feeling
오늘따라 분위기가 뭔가 가슴앓이해요,feeling
뭔가 많이 좀 각박해요,feeling
오늘 어쩐지 상당히 간절해요,feeling
오늘 어쩐지 사실 걱정해요,feeling
오늘 어쩐지 되게 고달파요,feeling
오늘 정말 많이 고독해요,feeling
오늘 정말 기분이 곤욕스러워요,feeling
오늘 정말 나 공허해요,feeling
오늘 기분이 많이 괴로워요,feeling
오늘 상당히 여기 그리워해요,feeling
오늘 여기 분위기가 근심스러워요,feeling
좀 여기 상당히 글썽글썽해요,feeling
좀 여기 분위기가 기구해요,feeling
나 오늘 좀 기운없어요,feeling
나 오늘 음 낙담해요,feeling
나 오늘 많이 낙심해요,feeling
나 오늘 기분이 난처해요,feeling
나 기분이 오늘 낭패스러워요,feeling
기분이 나 오늘 막막해요,feeling
기분이 음 좀 망연자실해요,feeling
기분이 오늘 좀 먹먹해요,feeling
기분이 오늘 많이 미안해요,feeling
어쩐지 기분이 오늘 북받쳐요,feeling
왠지 오늘 기분이 부끄러워요,feeling
왠지 나 오늘 불쌍해요,feeling
사실 나 오늘 불행해요,feeling
오늘 나 사실 비참해요,feeling
나 오늘 사실 비탄해요,feeling
요즘 나 사실 비통해요,feeling
요즘 나 상당히 뼈저려요,feeling
요즘 나 많이 사무쳐요,feeling
요즘 나 되게 서러워요,feeling
오늘따라 여기 되게 서운해요,feeling
오늘따라 여기 분위기가 섭섭해요,feeling
오늘따라 왠지 여기 속상해요,feeling
오늘따라 분위기가 뭔가 송구해요,feeling
뭔가 많이 좀 숙연해요,feeling
오늘 어쩐지 상당히 슬퍼해요,feeling
오늘 어쩐지 사실 실망해요,feeling
오늘 어쩐지 되게 심각해요,feeling
오늘 정말 많이 심란해요,feeling
오늘 정말 기분이 쓸쓸해요,feeling
오늘 정말 나 씁쓸해요,feeling
오늘 기분이 많이 아까워요,feeling
오늘 상당히 여기 아쉬워요,feeling
오늘 여기 분위기가 안쓰러워요,feeling
좀 여기 상당히 안타까워요,feeling
좀 여기 분위기가 암담해요,feeling
나 오늘 좀 암울해요,feeling
나 오늘 음 애끓어요,feeling
나 오늘 많이 애처로워요,feeling
나 오늘 기분이 야속해요,feeling
나 기분이 오늘 외로워요,feeling
기분이 나 오늘 우울해요,feeling
기분이 음 좀 울어요,feeling
기분이 오늘 좀 울먹여요,feeling
기분이 오늘 많이 울적해요,feeling
어쩐지 기분이 오늘 울컥해요,feeling
왠지 오늘 기분이 원통해요,feeling
왠지 나 오늘 유감스러워요,feeling
사실 나 오늘 음울해요,feeling
오늘 나 사실 자책해요,feeling
나 오늘 사실 자포자기해요,feeling
요즘 나 사실 적적해요,feeling
요즘 나 상당히 절규해요,feeling
요즘 나 많이 절망해요,feeling
요즘 나 되게 절박해요,feeling
오늘따라 여기 되게 절실해요,feeling
오늘따라 여기 분위기가 좌절돼요,feeling
오늘따라 왠지 여기 죄송해요,feeling
오늘따라 분위기가 뭔가 죄책감들어요,feeling
뭔가 많이 좀 주눅들어요,feeling
오늘 어쩐지 상당히 짠해요,feeling
오늘 어쩐지 사실 찡해요,feeling
오늘 어쩐지 되게 착잡해요,feeling
오늘 정말 많이 참담해요,feeling
오늘 정말 기분이 참회해요,feeling
오늘 정말 나 창피해요,feeling
오늘 기분이 많이 처량해요,feeling
오늘 상당히 여기 처절해요,feeling
오늘 여기 분위기가 처참해요,feeling
좀 여기 상당히 초라해요,feeling
좀 여기 분위기가 측은해요,feeling
나 오늘 좀 침울해요,feeling
나 오늘 음 침통해요,feeling
나 오늘 많이 탄식해요,feeling
나 오늘 기분이 통탄해요,feeling
나 기분이 오늘 한숨나와요,feeling
기분이 나 오늘 한스러워요,feeling
기분이 음 좀 한탄해요,feeling
기분이 오늘 좀 허무해요,feeling
기분이 오늘 많이 허전해요,feeling
어쩐지 기분이 오늘 허탈해요,feeling
왠지 오늘 기분이 후회해요,feeling
왠지 나 오늘 휑해요,feeling
사실 나 오늘 겁나요,feeling
오늘 나 사실 겁쟁이에요,feeling
나 오늘 사실 긴박해요,feeling
요즘 나 사실 긴장돼요,feeling
요즘 나 상당히 두려워요,feeling
요즘 나 많이 무서워요,feeling
요즘 나 되게 무시무시해요,feeling
오늘따라 여기 되게 불안정해요,feeling
오늘따라 여기 분위기가 불안해요,feeling
오늘따라 왠지 여기 살벌해요,feeling
오늘따라 분위기가 뭔가 새파래져요,feeling
뭔가 많이 좀 섬뜩해요,feeling
오늘 어쩐지 상당히 소름끼쳐요,feeling
오늘 어쩐지 사실 스산해요,feeling
오늘 어쩐지 되게 아슬아슬해요,feeling
오늘 정말 많이 아찔해요,feeling
오늘 정말 기분이 안절부절해요,feeling
오늘 정말 나 오싹해요,feeling
오늘 기분이 많이 으스스해요,feeling
오늘 상당히 여기 을씨년스러워요,feeling
오늘 여기 분위기가 잔인해요,feeling
좀 여기 상당히 잔혹해요,feeling
좀 여기 분위기가 조마조마해요,feeling
나 오늘 좀 초조해요,feeling
나 오늘 음 아파요,feeling
나 오늘 많이 헤어졌어요,feeling
나 오늘 기분이 떨어졌어요,feeling
나 기분이 오늘 다쳤어요,feeling
기분이 나 오늘 꿀꿀해요,feeling
기분이 음 좀 갑갑해요,feeling
기분이 오늘 좀 고리타분해요,feeling
기분이 오늘 많이 귀찮아요,feeling
어쩐지 기분이 오늘 답답해요,feeling
왠지 오늘 기분이 따분해요,feeling
왠지 나 오늘 무료해요,feeling
사실 나 오늘 서먹해요,feeling
오늘 나 사실 신통찮아요,feeling
나 오늘 사실 싫증나요,feeling
요즘 나 사실 심드렁해요,feeling
요즘 나 상당히 심심해요,feeling
요즘 나 많이 어색해요,feeling
요즘 나 되게 재미없어요,feeling
오늘따라 여기 되게 지겨워요,feeling
오늘따라 여기 분위기가 지긋지긋해요,feeling
오늘따라 왠지 여기 지루해요,feeling
오늘따라 분위기가 뭔가 집 가고 싶어요,feeling
뭔가 많이 좀 골치아파요,feeling
오늘 어쩐지 상당히 기진맥진해요,feeling
오늘 어쩐지 사실 아파요,feeling
오늘 어쩐지 되게 지끈거려요,feeling
오늘 정말 많이 피곤해요,feeling
오늘 정말 기분이 잠와요,feeling
오늘 정말 나 졸려요,feeling
오늘 기분이 많이 싫어요,feeling
오늘 상당히 여기 속이 안 좋아요,feeling
오늘 여기 분위기가 꽝이에요,feeling
좀 여기 상당히 메롱이에요,feeling
